(-2342.0, 4659.796875, -1910.0, 4721.796875)
(1449.0, 1687.5, 1481.0, 1719.5)
(801.296875, 2847.0, 1003.296875, 2893.0)
(942.0, 4351.796875, 1414.0, 4741.796875)
(1434.0, 4721.796875, 1866.0, 4721.796875)
(1203.84375, 3426.0, 1214.84375, 3439.0)
(438.3125, 2672.0, 618.3125, 2699.0)
(758.0, 1883.828125, 1003.0, 1883.828125)
(1029.375, 1461.828125, 1115.375, 1483.828125)
(833.484375, 4631.796875, 922.484375, 4656.796875)
(1117.078125, 4239.796875, 1128.078125, 4251.796875)
(-947.0, 4351.796875, -946.0, 4352.796875)
(391.0, 595.0, 401.0, 606.0)
(1018.234375, 2728.0, 1128.234375, 2803.0)
(1018.234375, 2926.0, 1128.234375, 3001.0)
(170.5, 947.5625, 202.5, 979.5625)
(-5533.15625, 539.0, -5522.15625, 552.0)
(-3265.140625, 181.0, -3182.140625, 201.0)
(0.0, 4523.796875, 0.0, 4523.796875)
(1424.0, 2237.0, 1494.0, 2262.0)
(608.546875, 2520.0, 618.546875, 2531.0)
(2720.53125, 4631.796875, 2794.53125, 4656.796875)
(1414.0, 4351.796875, 1886.0, 4741.796875)
(546.078125, 2518.0, 618.078125, 2535.0)
(632.984375, 2858.0, 702.984375, 2928.0)
(2928.59375, 4651.796875, 3281.59375, 4728.796875)
(378.0, 2278.0, 924.0, 2299.0)
(-1983.0, 151.0, -1982.0, 152.0)
(-111.46875, 4631.796875, -22.46875, 4656.796875)
(-424.28125, 4651.796875, -22.28125, 4728.796875)
(-1473.578125, 550.0, -841.578125, 622.0)
(1021.265625, 1191.125, 1128.265625, 1224.125)
(0.0, 0.0, 0.0, 0.0)
(-4058.0, 487.0, -3182.0, 508.0)
(1273.0, 0.0, 1528.0, 121.0)
(324.84375, 3400.0, 335.84375, 3413.0)
(2850.0, 4371.796875, 3282.0, 4396.796875)
(-1025.5, 947.5625, -993.5, 979.5625)
(758.0, 1547.828125, 1128.0, 1640.828125)
(1049.234375, 2939.5, 1081.234375, 2971.5)
(358.0, 4791.796875, 1528.0, 4812.796875)
(-229.0, 3081.0, 63.0, 3521.0)
(923.390625, 2529.0, 990.390625, 2551.0)
(-926.0, 4659.796875, -494.0, 4721.796875)
(990.734375, 2907.25, 1100.734375, 2982.25)
(-209.0, 3397.0, 43.0, 3418.0)
(358.0, 1491.125, 703.0, 1791.125)
(1582.5, 1052.125, 1826.5, 1105.125)
(1193.015625, 3838.59375, 1280.015625, 3858.59375)
(904.375, 1663.828125, 990.375, 1685.828125)
(343.0, 1191.125, 1543.0, 1997.125)
(632.984375, 2585.0, 702.984375, 2655.0)
(-1694.0, 3377.0, -1402.0, 3521.0)
(3199.984375, 4631.796875, 3281.984375, 4656.796875)
(787.703125, 1684.828125, 1002.703125, 1730.828125)
(-346.984375, 3421.0, -249.984375, 3446.0)
(2326.84375, 4636.796875, 2337.84375, 4649.796875)
(57.0, 894.0, 332.0, 1101.0)
(2408.0, 3081.0, 2700.0, 3521.0)
(1449.0, 4175.09375, 1481.0, 4207.09375)
(1158.0, 1794.0, 1403.0, 1794.0)
(-1140.15625, 3426.0, -1129.15625, 3439.0)
(-609.75, 855.21875, -334.75, 1010.21875)
(2562.5, 947.5625, 2594.5, 979.5625)
(758.0, 1191.125, 1528.0, 1997.125)
(481.390625, 2490.0, 618.390625, 2517.0)
(-1401.0, 3403.0, -1109.0, 3521.0)
(358.0, 151.0, 1528.0, 631.0)
(1449.0, 3997.09375, 1481.0, 4029.09375)
(-111.46875, 4631.796875, -37.46875, 4656.796875)
(-2888.0, 487.0, -2012.0, 508.0)
(1287.15625, 4631.796875, 1379.15625, 4656.796875)
(854.390625, 45.0, 953.390625, 76.0)
(1183.015625, 3674.0, 1528.015625, 4241.0)
(394.859375, 853.0, 398.859375, 865.0)
(3302.0, 4351.796875, 3774.0, 4741.796875)
(-474.0, 4351.796875, -2.0, 4741.796875)
(508.265625, 4886.796875, 520.265625, 4908.796875)
(-195.734375, 1052.125, 33.265625, 1105.125)
(1061.453125, 50.796875, 1079.453125, 67.796875)
(-1398.0, 4633.796875, -966.0, 4654.796875)
(-1801.703125, 3101.0, -1714.703125, 3121.0)
(1851.0, 894.0, 2126.0, 1049.0)
(788.578125, 2827.0, 1127.578125, 2889.0)
(3356.359375, 4651.796875, 3754.359375, 4728.796875)
(0.0, 4862.796875, 1886.0, 4935.796875)
(0.0, 0.0, 1886.0, 4936.0)
(1792.0, 562.0, 2668.0, 611.0)
(356.0, 894.0, 631.0, 1101.0)
(919.71875, 2728.0, 1003.71875, 2749.0)
(942.5, 1997.0, 943.5, 1998.0)
(632.984375, 2767.0, 702.984375, 2844.0)
(470.0, 4613.796875, 942.0, 4741.796875)
(358.0, 701.0, 1528.0, 791.0)
(2454.4375, 1052.125, 2724.4375, 1105.125)
(990.5, 1745.078125, 1100.5, 1820.078125)
(1018.234375, 2629.0, 1128.234375, 2704.0)
(-2036.0, 894.0, -1761.0, 1101.0)
(380.5, 1491.125, 680.5, 1791.125)
(1485.0, 848.0, 1503.0, 866.0)
(892.484375, 4099.296875, 1127.484375, 4232.296875)
(-2023.15625, 490.0, -2012.15625, 503.0)
(1067.5, 947.5625, 1099.5, 979.5625)
(-541.0, 1057.125, -266.0, 1101.125)
(357.0, 3081.0, 1529.0, 3521.0)
(1191.921875, 4882.796875, 1527.921875, 4914.796875)
(456.0, 596.0, 464.0, 604.0)
(358.0, 2494.0, 703.0, 2935.0)
(919.71875, 2727.0, 989.71875, 2749.0)
(755.03125, 45.0, 793.03125, 76.0)
(1253.0, 894.0, 1528.0, 1049.0)
(-946.0, 4613.796875, -474.0, 4741.796875)
(2656.84375, 539.0, 2667.84375, 552.0)
(758.0, 2447.0, 1528.0, 3031.0)
(-1674.0, 3501.0, -1422.0, 3501.0)
(648.0, 3081.0, 649.0, 3082.0)
(-54.5, 15.0, -53.5, 16.0)
(1455.0, 2484.0, 1473.0, 2502.0)
(1158.0, 1896.0, 1403.0, 1934.0)
(910.84375, 3400.0, 921.84375, 3413.0)
(358.0, 4882.796875, 492.0, 4915.796875)
(358.0, 1997.0, 1528.0, 2447.0)
(788.578125, 2950.0, 1003.578125, 2969.0)
(15.0, 1145.0, 50.0, 1180.0)
(1775.515625, 4631.796875, 1850.515625, 4656.796875)
(646.0, 0.0, 1201.0, 0.0)
(944.5, 2219.0, 1529.5, 2397.0)
(-921.0, 3395.0, -836.0, 3420.0)
(1418.0, 4161.59375, 1528.0, 4236.59375)
(413.890625, 3443.0, 628.890625, 3507.0)
(962.0, 4659.796875, 1394.0, 4721.796875)
(-2342.0, 4721.796875, -1910.0, 4721.796875)
(-2735.40625, 4651.796875, -2382.40625, 4728.796875)
(356.0, 1057.125, 631.0, 1101.125)
(1528.0, 151.0, 2698.0, 631.0)
(0.0, 0.0, 255.0, 119.0)
(1393.5625, 4117.59375, 1403.5625, 4128.59375)
(592.0, 536.0, 1528.0, 631.0)
(469.0, 4351.796875, 470.0, 4352.796875)
(-548.0, 562.0, 328.0, 611.0)
(788.859375, 2748.0, 1002.859375, 2775.0)
(1158.0, 1674.0, 1528.0, 1736.0)
(758.0, 1191.125, 1128.0, 1938.125)
(-1696.0, 3081.0, -1695.0, 3082.0)
(358.640625, 4236.796875, 593.640625, 4257.796875)
(440.0, 596.0, 448.0, 604.0)
(-926.0, 4633.796875, -494.0, 4654.796875)
(-2362.0, 4351.796875, -1890.0, 4741.796875)
(-1510.515625, 3395.0, -1421.515625, 3420.0)
(1446.359375, 3939.59375, 1528.359375, 3956.59375)
(18.0, 4659.796875, 450.0, 4721.796875)
(1157.765625, 2530.0, 1497.765625, 3001.0)
(-639.984375, 3395.0, -557.984375, 3420.0)
(992.9375, 2533.0, 1002.9375, 2545.0)
(1906.0, 4721.796875, 2338.0, 4721.796875)
(954.0, 1057.125, 1229.0, 1101.125)
(358.0, 2494.0, 703.0, 2578.0)
(358.640625, 4236.796875, 593.640625, 4279.796875)
(-1505.140625, 3101.0, -1422.140625, 3121.0)
(1273.0, 1.0, 1528.0, 120.0)
(1065.5, 1182.65625, 1435.5, 1428.65625)
(1158.0, 1872.0, 1528.0, 1947.0)
(773.8125, 2926.0, 1142.8125, 3001.0)
(2378.0, 4721.796875, 2810.0, 4721.796875)
(1906.0, 4633.796875, 2338.0, 4654.796875)
(-5493.0, 151.0, -5492.0, 152.0)
(0.0, 4523.796875, 1886.0, 4523.796875)
(343.0, 681.0, 1543.0, 1191.0)
(2850.0, 4659.796875, 3282.0, 4721.796875)
(788.578125, 2728.0, 1127.578125, 2771.0)
(625.5625, 4298.796875, 860.5625, 4298.796875)
(773.8125, 2530.0, 1142.8125, 2605.0)
(944.5, 1997.0, 1529.5, 2397.0)
(-1438.0, 894.0, -1163.0, 1049.0)
(-795.0, 3423.0, -543.0, 3501.0)
(797.78125, 50.796875, 814.78125, 67.796875)
(1391.578125, 2965.0, 1477.578125, 2986.0)
(358.0, 2174.0, 1528.0, 2174.0)
(-502.0, 3501.0, -250.0, 3501.0)
(758.0, 1191.125, 1143.0, 1938.125)
(904.375, 1763.828125, 1003.375, 1784.828125)
(-1726.15625, 3426.0, -1715.15625, 3439.0)
(-753.5625, 3417.0, -542.5625, 3507.0)
(1312.59375, 4024.59375, 1390.59375, 4045.59375)
(632.984375, 2676.0, 702.984375, 2753.0)
(-62.765625, 4371.796875, -21.765625, 4391.796875)
(0.0, 0.0, 0.0, 121.0)
(-350.0, 0.0, 0.0, 1080.0)
(-2814.0, 4633.796875, -2382.0, 4654.796875)
(-2008.71875, 1052.125, -1760.71875, 1105.125)
(1328.296875, 4115.59375, 1403.296875, 4132.59375)
(931.0, 1130.125, 939.0, 1138.125)
(-242.0, 894.0, 33.0, 1049.0)
(625.5625, 4236.796875, 860.5625, 4257.796875)
(357.0, 3081.0, 649.0, 3521.0)
(-5228.0, 562.0, -4352.0, 611.0)
(-4445.015625, 534.0, -4352.015625, 559.0)
(2449.0, 1057.125, 2724.0, 1101.125)
(1157.765625, 2530.0, 1496.765625, 3001.0)
(-2342.0, 4371.796875, -1910.0, 4402.796875)
(943.0, 4789.796875, 943.0, 4814.796875)
(1423.0, 3395.0, 1493.0, 3420.0)
(2115.0, 3081.0, 2407.0, 3521.0)
(0.0, 4351.796875, 1886.0, 4862.796875)
(343.0, 4771.796875, 1543.0, 4862.796875)
(838.859375, 3101.0, 921.859375, 3121.0)
(904.375, 1762.828125, 990.375, 1784.828125)
(1390.71875, 2847.0, 1477.71875, 2867.0)
(-2888.0, 513.0, -2012.0, 611.0)
(358.640625, 4260.796875, 593.640625, 4279.796875)
(358.0, 2447.0, 703.0, 2935.0)
(237.34375, 3395.0, 321.34375, 3420.0)
(89.125, 3417.0, 336.125, 3507.0)
(1256.0, 3501.0, 1508.0, 3501.0)
(990.734375, 2709.25, 1100.734375, 2784.25)
(-1207.5, 3421.0, -1144.5, 3446.0)
(1779.296875, 4371.796875, 1866.296875, 4391.796875)
(549.84375, 4886.796875, 573.84375, 4910.796875)
(755.765625, 1052.125, 929.765625, 1083.125)
(-853.15625, 539.0, -842.15625, 552.0)
(3322.0, 4633.796875, 3754.0, 4654.796875)
(985.91796875, 4141.546875, 1017.91796875, 4173.546875)
(904.375, 1861.828125, 990.375, 1883.828125)
(-5258.0, 536.0, -4322.0, 631.0)
(343.0, 1997.0, 1543.0, 2447.0)
(358.0, 3278.0, 358.0, 3278.0)
(1704.015625, 3395.0, 1786.015625, 3420.0)
(-55.65625, 3395.0, 28.34375, 3420.0)
(531.796875, 4886.796875, 543.796875, 4908.796875)
(-925.140625, 181.0, -842.140625, 201.0)
(2303.859375, 3101.0, 2386.859375, 3121.0)
(2408.0, 3377.0, 2700.0, 3521.0)
(-1438.0, 1057.125, -1163.0, 1101.125)
(1183.015625, 3674.0, 1528.015625, 3869.0)
(343.0, 0.0, 1543.0, 121.0)
(788.578125, 2653.0, 1003.578125, 2691.0)
(358.0, 3081.0, 1528.0, 3567.0)
(2150.0, 1057.125, 2425.0, 1101.125)
(-1108.0, 3081.0, -816.0, 3521.0)
(-1967.0, 3449.0, -1715.0, 3501.0)
(3199.984375, 4631.796875, 3266.984375, 4656.796875)
(358.0, 1120.125, 1528.0, 1141.125)
(439.0, 595.0, 449.0, 606.0)
(632.984375, 2494.0, 702.984375, 2564.0)
(833.484375, 4631.796875, 907.484375, 4656.796875)
(-1438.0, 894.0, -1163.0, 1101.0)
(372.03125, 51.0, 386.03125, 66.0)
(1049.0, 1678.328125, 1081.0, 1710.328125)
(1997.015625, 3421.0, 2094.015625, 3446.0)
(316.84375, 539.0, 327.84375, 552.0)
(1390.5, 1853.25, 1500.5, 1928.25)
(420.640625, 2763.0, 617.640625, 2790.0)
(377.0, 3423.0, 629.0, 3444.0)
(670.125, 2447.0, 683.125, 2474.0)
(962.0, 4633.796875, 1394.0, 4654.796875)
(-815.0, 3377.0, -523.0, 3521.0)
(1854.84375, 4636.796875, 1865.84375, 4649.796875)
(-2.0, 4613.796875, 470.0, 4741.796875)
(1503.0, 368.0, 1528.0, 414.0)
(1049.234375, 2642.5, 1081.234375, 2674.5)
(743.0, 2447.0, 1543.0, 3081.0)
(358.0, 2494.0, 703.0, 2535.0)
(1485.0, 1198.125, 1503.0, 1216.125)
(-2834.0, 4351.796875, -2362.0, 4741.796875)
(-931.0, 4362.796875, -891.0, 4402.796875)
(788.0, 2530.0, 1498.0, 3001.0)
(358.640625, 4257.796875, 593.640625, 4257.796875)
(578.5, 701.0, 1307.5, 791.0)
(-2814.0, 4371.796875, -2382.0, 4396.796875)
(1438.0, 3627.0, 1528.0, 3654.0)
(2196.265625, 1052.125, 2425.265625, 1105.125)
(427.875, 4883.796875, 491.875, 4914.796875)
(-812.0, 151.0, 358.0, 631.0)
(407.0, 595.0, 417.0, 606.0)
(343.0, 1191.125, 743.0, 1821.125)
(-4435.140625, 181.0, -4352.140625, 201.0)
(665.5, 1191.94921875, 1035.5, 1400.94921875)
(931.0, 3551.0, 939.0, 3559.0)
(1318.171875, 1674.0, 1403.171875, 1695.0)
(343.0, 4882.796875, 1543.0, 4915.796875)
(558.125, 4886.796875, 566.125, 4908.796875)
(-5605.140625, 181.0, -5522.140625, 201.0)
(632.984375, 2767.0, 702.984375, 2837.0)
(1424.859375, 3101.0, 1507.859375, 3121.0)
(1049.234375, 2741.5, 1081.234375, 2773.5)
(2850.0, 4633.796875, 3282.0, 4654.796875)
(-1056.484375, 4631.796875, -981.484375, 4656.796875)
(377.0, 3501.0, 629.0, 3501.0)
(358.0, 4883.796875, 414.0, 4914.796875)
(383.28125, 1052.125, 631.28125, 1105.125)
(1158.0, 1773.0, 1403.0, 1794.0)
(358.0, 368.0, 358.0, 368.0)
(845.0, 2276.0, 924.0, 2301.0)
(1183.015625, 4223.59375, 1403.015625, 4240.59375)
(660.0, 45.0, 705.0, 76.0)
(930.0, 1129.125, 940.0, 1140.125)
(1158.0, 1773.0, 1528.0, 1816.0)
(343.0, 151.0, 1543.0, 681.0)
(1851.0, 1057.125, 2126.0, 1101.125)
(18.0, 4633.796875, 450.0, 4654.796875)
(1136.5, 3421.0, 1199.5, 3446.0)
(413.796875, 4883.796875, 491.796875, 4914.796875)
(586.25, 855.21875, 861.25, 1010.21875)
(-310.75, 855.21875, -35.75, 1010.21875)
(358.0, 2935.0, 703.0, 2935.0)
(743.0, 1191.125, 1543.0, 1997.125)
(-1139.0, 1057.125, -864.0, 1101.125)
(-1088.0, 3423.0, -836.0, 3501.0)
(1822.0, 3403.0, 2114.0, 3521.0)
(-505.15625, 4636.796875, -494.15625, 4649.796875)
(546.078125, 2609.0, 618.078125, 2626.0)
(758.0, 1664.828125, 1128.0, 1739.828125)
(-1088.0, 3501.0, -836.0, 3501.0)
(1049.0, 1876.328125, 1081.0, 1908.328125)
(-6428.0, 536.0, -5492.0, 631.0)
(2248.53125, 4631.796875, 2337.53125, 4656.796875)
(954.0, 894.0, 1229.0, 1101.0)
(758.0, 1483.828125, 1128.0, 1483.828125)
(1434.0, 4371.796875, 1866.0, 4402.796875)
(-2362.0, 4613.796875, -1890.0, 4741.796875)
(788.578125, 2629.0, 1127.578125, 2691.0)
(1317.15625, 1872.0, 1403.15625, 1893.0)
(892.484375, 4298.796875, 1127.484375, 4298.796875)
(510.9375, 4235.796875, 579.9375, 4257.796875)
(777.859375, 4236.796875, 860.859375, 4257.796875)
(1549.0, 3397.0, 1801.0, 3418.0)
(655.0, 1057.125, 930.0, 1079.125)
(1366.5, 947.5625, 1398.5, 979.5625)
(358.0, 2791.0, 618.0, 2808.0)
(2699.0, 3081.0, 2700.0, 3082.0)
(1906.0, 4659.796875, 2338.0, 4721.796875)
(358.0, 2676.0, 703.0, 2717.0)
(-5194.65625, 550.0, -4351.65625, 622.0)
(1087.078125, 4026.296875, 1098.078125, 4038.296875)
(358.0, 2676.0, 623.0, 2695.0)
(622.0, 562.0, 1498.0, 611.0)
(1529.0, 3081.0, 1821.0, 3521.0)
(18.0, 4721.796875, 450.0, 4721.796875)
(670.0, 3423.0, 922.0, 3501.0)
(0.0, 4862.796875, 1886.0, 4862.796875)
(2449.0, 894.0, 2724.0, 1049.0)
(438.84375, 4636.796875, 449.84375, 4649.796875)
(-1398.0, 4659.796875, -966.0, 4721.796875)
(-1718.0, 536.0, -842.0, 557.0)
(358.0, 1191.125, 1528.0, 1997.125)
(405.0625, 2295.0, 924.0625, 2390.0)
(2830.0, 4351.796875, 3302.0, 4741.796875)
(-1870.0, 4633.796875, -1438.0, 4654.796875)
(1158.0, 1500.0, 1528.0, 1650.0)
(1527.0, 151.0, 1528.0, 152.0)
(386.0, 847.0, 413.0, 869.0)
(1443.171875, 1500.0, 1528.171875, 1521.0)
(1549.0, 3501.0, 1801.0, 3501.0)
(-1637.859375, 3417.0, -1422.859375, 3507.0)
(946.0, 3550.0, 956.0, 3561.0)
(1448.0, 3627.0, 1508.0, 3654.0)
(854.390625, 45.0, 854.390625, 76.0)
(990.09375, 0.0, 1094.09375, 121.0)
(1049.0, 1777.328125, 1081.0, 1809.328125)
(-1110.0, 3081.0, -1109.0, 3082.0)
(768.5, 947.5625, 800.5, 979.5625)
(501.84375, 4886.796875, 525.84375, 4910.796875)
(-1987.0, 3403.0, -1695.0, 3521.0)
(-242.0, 1057.125, 33.0, 1101.125)
(-2036.0, 1057.125, -1761.0, 1101.125)
(758.0, 1862.828125, 1128.0, 1905.828125)
(-888.59375, 4651.796875, -493.59375, 4728.796875)
(758.0, 1763.828125, 1128.0, 1838.828125)
(990.734375, 2610.25, 1100.734375, 2685.25)
(788.578125, 2551.0, 1003.578125, 2551.0)
(-4323.0, 151.0, -4322.0, 152.0)
(625.5625, 4257.796875, 860.5625, 4257.796875)
(941.0, 3081.0, 942.0, 3082.0)
(-361.921875, 550.0, 328.078125, 622.0)
(388.625, 4023.296875, 1097.625, 4044.296875)
(670.0, 3397.0, 922.0, 3418.0)
(-1890.0, 4351.796875, -1418.0, 4741.796875)
(-454.0, 4371.796875, -22.0, 4402.796875)
(-840.0, 894.0, -565.0, 1049.0)
(1390.5, 4053.84375, 1500.5, 4128.84375)
(-474.0, 4613.796875, -2.0, 4741.796875)
(2288.34375, 3395.0, 2387.34375, 3420.0)
(583.234375, 4239.796875, 594.234375, 4251.796875)
(592.0625, 2447.0, 703.0625, 2474.0)
(1406.09375, 534.0, 1498.09375, 559.0)
(356.0, 894.0, 631.0, 1049.0)
(788.0, 2477.0, 1498.0, 2530.0)
(992.703125, 1667.828125, 1003.703125, 1679.828125)
(1782.25, 855.21875, 2057.25, 1010.21875)
(1158.0, 1521.0, 1528.0, 1521.0)
(-1324.5, 947.5625, -1292.5, 979.5625)
(1392.703125, 1776.0, 1402.703125, 1788.0)
(1392.703125, 1875.0, 1402.703125, 1887.0)
(912.34375, 2281.0, 924.34375, 2294.0)
(-726.5, 947.5625, -694.5, 979.5625)
(-1748.0, 536.0, -812.0, 631.0)
(992.9375, 2632.0, 1003.9375, 2644.0)
(-6398.0, 536.0, -5522.0, 557.0)
(2082.84375, 3426.0, 2093.84375, 3439.0)
(1704.015625, 3395.0, 1801.015625, 3420.0)
(-524.0, 3081.0, -523.0, 3082.0)
(1018.234375, 2530.0, 1128.234375, 2605.0)
(1886.0, 4613.796875, 2358.0, 4741.796875)
(-2465.140625, 4371.796875, -2382.140625, 4391.796875)
(-4058.0, 513.0, -3182.0, 611.0)
(945.0, 3549.0, 953.0, 3557.0)
(-11.75, 855.21875, 263.25, 1010.21875)
(-2036.0, 894.0, -1761.0, 1049.0)
(1517.703125, 1503.0, 1527.703125, 1515.0)
(1158.0, 1557.0, 1528.0, 1650.0)
(990.5, 1646.078125, 1100.5, 1721.078125)
(-231.0, 3081.0, -230.0, 3082.0)
(-1506.75, 855.21875, -1231.75, 1010.21875)
(1248.125, 1519.0, 1528.125, 1557.0)
(358.625, 4069.296875, 1127.625, 4069.296875)
(632.984375, 2494.0, 702.984375, 2571.0)
(833.484375, 3395.0, 907.484375, 3420.0)
(1018.234375, 2827.0, 1128.234375, 2902.0)
(1117.703125, 1465.828125, 1128.703125, 1477.828125)
(-8642.0, -9000.0, -8525.0, -8961.0)
(1997.015625, 3421.0, 2079.015625, 3446.0)
(57.0, 1057.125, 332.0, 1101.125)
(788.578125, 2650.0, 1003.578125, 2650.0)
(1390.71875, 2477.0, 1497.71875, 2510.0)
(1158.0, 1500.0, 1528.0, 1521.0)
(366.859375, 4371.796875, 449.859375, 4391.796875)
(-4088.0, 487.0, -3152.0, 631.0)
(625.5625, 4099.296875, 860.5625, 4232.296875)
(2168.796875, 3417.0, 2387.796875, 3507.0)
(392.0, 596.0, 400.0, 604.0)
(-629.703125, 3101.0, -542.703125, 3121.0)
(-2464.015625, 4631.796875, -2382.015625, 4656.796875)
(-1139.0, 894.0, -864.0, 1101.0)
(358.0, 368.0, 1528.0, 368.0)
(490.0, 4633.796875, 922.0, 4654.796875)
(-1891.0, 4351.796875, -1890.0, 4352.796875)
(1158.0, 1244.125, 1528.0, 1947.125)
(1018.0, 1664.828125, 1128.0, 1739.828125)
(946.0, 1129.125, 956.0, 1140.125)
(3270.84375, 4636.796875, 3281.84375, 4649.796875)
(-1052.703125, 4371.796875, -965.703125, 4391.796875)
(966.25, 550.0, 1498.25, 622.0)
(-2105.015625, 485.0, -2027.015625, 510.0)
(1158.0, 1674.0, 1403.0, 1695.0)
(1331.09375, 4221.59375, 1391.09375, 4242.59375)
